vendor_id,week_start_date,vendor_name,vendor_type,sla_target_hours,request_volume,actual_avg_hours,breach_flag,sla_compliance_pct
VEN0003,2024-10-21,Preferred Service Vendor 003,Standard,12,2899,14.69,1,0.8655
VEN0003,2024-10-28,Preferred Service Vendor 003,Standard,12,5655,12.0,0,1.0
VEN0003,2024-11-04,Preferred Service Vendor 003,Standard,12,5891,13.17,1,0.9415
VEN0003,2024-11-11,Preferred Service Vendor 003,Standard,12,3546,7.23,0,1.0
VEN0003,2024-11-18,Preferred Service Vendor 003,Standard,12,4317,12.26,1,0.987
VEN0003,2024-11-25,Preferred Service Vendor 003,Standard,12,2961,14.03,1,0.8985
VEN0003,2024-12-02,Preferred Service Vendor 003,Standard,12,4948,8.17,0,1.0
VEN0003,2024-12-09,Preferred Service Vendor 003,Standard,12,6170,11.52,0,1.0
VEN0003,2024-12-16,Preferred Service Vendor 003,Standard,12,5402,12.6,1,0.97
VEN0003,2024-12-23,Preferred Service Vendor 003,Standard,12,3575,15.61,1,0.8195
VEN0003,2024-12-30,Preferred Service Vendor 003,Standard,12,3834,13.13,1,0.9435
VEN0004,2023-01-02,Preferred Service Vendor 004,Strategic,12,3718,12.86,1,0.957
VEN0004,2023-01-09,Preferred Service Vendor 004,Strategic,12,4530,9.86,0,1.0
VEN0004,2023-01-16,Preferred Service Vendor 004,Strategic,12,1878,16.62,1,0.769
VEN0004,2023-01-23,Preferred Service Vendor 004,Strategic,12,4452,9.55,0,1.0
VEN0004,2023-01-30,Preferred Service Vendor 004,Strategic,12,3843,11.75,0,1.0
VEN0004,2023-02-06,Preferred Service Vendor 004,Strategic,12,3647,17.63,1,0.7185
VEN0004,2023-02-13,Preferred Service Vendor 004,Strategic,12,5349,14.32,1,0.884
VEN0004,2023-02-20,Preferred Service Vendor 004,Strategic,12,3593,8.67,0,1.0
VEN0004,2023-02-27,Preferred Service Vendor 004,Strategic,12,5836,14.72,1,0.864
VEN0004,2023-03-06,Preferred Service Vendor 004,Strategic,12,4622,14.46,1,0.877
VEN0004,2023-03-13,Preferred Service Vendor 004,Strategic,12,4744,9.4,0,1.0
VEN0004,2023-03-20,Preferred Service Vendor 004,Strategic,12,5270,14.33,1,0.8835
VEN0004,2023-03-27,Preferred Service Vendor 004,Strategic,12,7006,13.83,1,0.9085
VEN0004,2023-04-03,Preferred Service Vendor 004,Strategic,12,3046,18.19,1,0.6905
VEN0004,2023-04-10,Preferred Service Vendor 004,Strategic,12,2937,14.54,1,0.873
VEN0004,2023-04-17,Preferred Service Vendor 004,Strategic,12,4399,11.46,0,1.0
VEN0004,2023-04-24,Preferred Service Vendor 004,Strategic,12,5273,16.07,1,0.7965
VEN0004,2023-05-01,Preferred Service Vendor 004,Strategic,12,4360,17.82,1,0.709
VEN0004,2023-05-08,Preferred Service Vendor 004,Strategic,12,3015,9.28,0,1.0
VEN0004,2023-05-15,Preferred Service Vendor 004,Strategic,12,5726,14.21,1,0.8895
VEN0004,2023-05-22,Preferred Service Vendor 004,Strategic,12,2750,12.63,1,0.9685
VEN0004,2023-05-29,Preferred Service Vendor 004,Strategic,12,3637,17.35,1,0.7325
VEN0004,2023-06-05,Preferred Service Vendor 004,Strategic,12,4719,14.98,1,0.851
VEN0004,2023-06-12,Preferred Service Vendor 004,Strategic,12,2382,17.39,1,0.7305
VEN0004,2023-06-19,Preferred Service Vendor 004,Strategic,12,3169,9.65,0,1.0
VEN0004,2023-06-26,Preferred Service Vendor 004,Strategic,12,3972,16.21,1,0.7895
VEN0004,2023-07-03,Preferred Service Vendor 004,Strategic,12,4346,18.16,1,0.692
VEN0004,2023-07-10,Preferred Service Vendor 004,Strategic,12,3519,10.76,0,1.0
VEN0004,2023-07-17,Preferred Service Vendor 004,Strategic,12,2337,10.41,0,1.0
VEN0004,2023-07-24,Preferred Service Vendor 004,Strategic,12,4495,9.59,0,1.0
VEN0004,2023-07-31,Preferred Service Vendor 004,Strategic,12,4617,13.61,1,0.9195
VEN0004,2023-08-07,Preferred Service Vendor 004,Strategic,12,4918,12.0,0,1.0
VEN0004,2023-08-14,Preferred Service Vendor 004,Strategic,12,3750,13.53,1,0.9235
VEN0004,2023-08-21,Preferred Service Vendor 004,Strategic,12,5698,15.91,1,0.8045
VEN0004,2023-08-28,Preferred Service Vendor 004,Strategic,12,5500,12.15,1,0.9925
VEN0004,2023-09-04,Preferred Service Vendor 004,Strategic,12,5872,13.87,1,0.9065
VEN0004,2023-09-11,Preferred Service Vendor 004,Strategic,12,5204,18.28,1,0.686
VEN0004,2023-09-18,Preferred Service Vendor 004,Strategic,12,4945,13.62,1,0.919
VEN0004,2023-09-25,Preferred Service Vendor 004,Strategic,12,3985,16.04,1,0.798
VEN0004,2023-10-02,Preferred Service Vendor 004,Strategic,12,3482,12.62,1,0.969
VEN0004,2023-10-09,Preferred Service Vendor 004,Strategic,12,5143,11.87,0,1.0
VEN0004,2023-10-16,Preferred Service Vendor 004,Strategic,12,4677,13.03,1,0.9485
VEN0004,2023-10-23,Preferred Service Vendor 004,Strategic,12,3615,15.29,1,0.8355
VEN0004,2023-10-30,Preferred Service Vendor 004,Strategic,12,3837,11.85,0,1.0
VEN0004,2023-11-06,Preferred Service Vendor 004,Strategic,12,4320,11.11,0,1.0
VEN0004,2023-11-13,Preferred Service Vendor 004,Strategic,12,5110,11.96,0,1.0
VEN0004,2023-11-20,Preferred Service Vendor 004,Strategic,12,3081,10.7,0,1.0
VEN0004,2023-11-27,Preferred Service Vendor 004,Strategic,12,4470,17.69,1,0.7155
VEN0004,2023-12-04,Preferred Service Vendor 004,Strategic,12,5844,7.39,0,1.0
VEN0004,2023-12-11,Preferred Service Vendor 004,Strategic,12,5682,13.52,1,0.924
VEN0004,2023-12-18,Preferred Service Vendor 004,Strategic,12,3850,15.43,1,0.8285
VEN0004,2023-12-25,Preferred Service Vendor 004,Strategic,12,3954,13.45,1,0.9275
VEN0004,2024-01-01,Preferred Service Vendor 004,Strategic,12,2852,17.61,1,0.7195
VEN0004,2024-01-08,Preferred Service Vendor 004,Strategic,12,5652,12.49,1,0.9755
VEN0004,2024-01-15,Preferred Service Vendor 004,Strategic,12,3470,15.35,1,0.8325
VEN0004,2024-01-22,Preferred Service Vendor 004,Strategic,12,5652,7.89,0,1.0
VEN0004,2024-01-29,Preferred Service Vendor 004,Strategic,12,3913,17.25,1,0.7375
VEN0004,2024-02-05,Preferred Service Vendor 004,Strategic,12,3050,12.68,1,0.966
VEN0004,2024-02-12,Preferred Service Vendor 004,Strategic,12,3782,16.34,1,0.783
VEN0004,2024-02-19,Preferred Service Vendor 004,Strategic,12,3440,11.13,0,1.0
VEN0004,2024-02-26,Preferred Service Vendor 004,Strategic,12,5171,9.02,0,1.0
VEN0004,2024-03-04,Preferred Service Vendor 004,Strategic,12,5550,12.32,1,0.984
VEN0004,2024-03-11,Preferred Service Vendor 004,Strategic,12,3067,16.44,1,0.778
VEN0004,2024-03-18,Preferred Service Vendor 004,Strategic,12,4906,16.66,1,0.767
VEN0004,2024-03-25,Preferred Service Vendor 004,Strategic,12,2859,17.62,1,0.719
VEN0004,2024-04-01,Preferred Service Vendor 004,Strategic,12,5215,11.85,0,1.0
VEN0004,2024-04-08,Preferred Service Vendor 004,Strategic,12,5221,12.07,1,0.9965
VEN0004,2024-04-15,Preferred Service Vendor 004,Strategic,12,4770,18.03,1,0.6985
VEN0004,2024-04-22,Preferred Service Vendor 004,Strategic,12,2703,10.95,0,1.0
VEN0004,2024-04-29,Preferred Service Vendor 004,Strategic,12,7279,10.8,0,1.0
VEN0004,2024-05-06,Preferred Service Vendor 004,Strategic,12,3325,13.15,1,0.9425
VEN0004,2024-05-13,Preferred Service Vendor 004,Strategic,12,3973,20.63,1,0.5685
VEN0004,2024-05-20,Preferred Service Vendor 004,Strategic,12,3824,18.14,1,0.693
VEN0004,2024-05-27,Preferred Service Vendor 004,Strategic,12,4250,17.74,1,0.713
VEN0004,2024-06-03,Preferred Service Vendor 004,Strategic,12,3534,11.29,0,1.0
VEN0004,2024-06-10,Preferred Service Vendor 004,Strategic,12,2682,18.57,1,0.6715
VEN0004,2024-06-17,Preferred Service Vendor 004,Strategic,12,4041,16.88,1,0.756
VEN0004,2024-06-24,Preferred Service Vendor 004,Strategic,12,3292,10.05,0,1.0
VEN0004,2024-07-01,Preferred Service Vendor 004,Strategic,12,2184,18.34,1,0.683
VEN0004,2024-07-08,Preferred Service Vendor 004,Strategic,12,6399,16.6,1,0.77
VEN0004,2024-07-15,Preferred Service Vendor 004,Strategic,12,3546,19.2,1,0.64
VEN0004,2024-07-22,Preferred Service Vendor 004,Strategic,12,4343,14.63,1,0.8685
VEN0004,2024-07-29,Preferred Service Vendor 004,Strategic,12,2474,10.28,0,1.0
VEN0004,2024-08-05,Preferred Service Vendor 004,Strategic,12,2386,14.86,1,0.857
VEN0004,2024-08-12,Preferred Service Vendor 004,Strategic,12,2607,7.94,0,1.0
VEN0004,2024-08-19,Preferred Service Vendor 004,Strategic,12,3829,11.12,0,1.0
VEN0004,2024-08-26,Preferred Service Vendor 004,Strategic,12,4855,6.88,0,1.0
VEN0004,2024-09-02,Preferred Service Vendor 004,Strategic,12,4198,19.28,1,0.636
VEN0004,2024-09-09,Preferred Service Vendor 004,Strategic,12,4857,10.98,0,1.0
VEN0004,2024-09-16,Preferred Service Vendor 004,Strategic,12,2856,13.83,1,0.9085
VEN0004,2024-09-23,Preferred Service Vendor 004,Strategic,12,2607,9.02,0,1.0
VEN0004,2024-09-30,Preferred Service Vendor 004,Strategic,12,3022,14.83,1,0.8585
VEN0004,2024-10-07,Preferred Service Vendor 004,Strategic,12,3847,18.07,1,0.6965
VEN0004,2024-10-14,Preferred Service Vendor 004,Strategic,12,4431,18.54,1,0.673
VEN0004,2024-10-21,Preferred Service Vendor 004,Strategic,12,4315,12.34,1,0.983
VEN0004,2024-10-28,Preferred Service Vendor 004,Strategic,12,2406,11.16,0,1.0
VEN0004,2024-11-04,Preferred Service Vendor 004,Strategic,12,2579,17.46,1,0.727
VEN0004,2024-11-11,Preferred Service Vendor 004,Strategic,12,4909,14.97,1,0.8515
VEN0004,2024-11-18,Preferred Service Vendor 004,Strategic,12,2973,11.23,0,1.0
VEN0004,2024-11-25,Preferred Service Vendor 004,Strategic,12,6696,11.93,0,1.0
VEN0004,2024-12-02,Preferred Service Vendor 004,Strategic,12,2566,14.54,1,0.873
VEN0004,2024-12-09,Preferred Service Vendor 004,Strategic,12,4063,17.47,1,0.7265
VEN0004,2024-12-16,Preferred Service Vendor 004,Strategic,12,3674,9.87,0,1.0
VEN0004,2024-12-23,Preferred Service Vendor 004,Strategic,12,5313,18.47,1,0.6765
VEN0004,2024-12-30,Preferred Service Vendor 004,Strategic,12,4121,16.61,1,0.7695
VEN0005,2023-01-02,Preferred Service Vendor 005,Preferred,24,5415,24.81,1,0.9595
VEN0005,2023-01-09,Preferred Service Vendor 005,Preferred,24,4184,23.9,0,1.0
VEN0005,2023-01-16,Preferred Service Vendor 005,Preferred,24,5229,34.5,1,0.475
VEN0005,2023-01-23,Preferred Service Vendor 005,Preferred,24,4441,22.59,0,1.0
VEN0005,2023-01-30,Preferred Service Vendor 005,Preferred,24,3143,15.74,0,1.0
VEN0005,2023-02-06,Preferred Service Vendor 005,Preferred,24,2252,32.69,1,0.5655
VEN0005,2023-02-13,Preferred Service Vendor 005,Preferred,24,5138,31.88,1,0.606
VEN0005,2023-02-20,Preferred Service Vendor 005,Preferred,24,5211,32.45,1,0.5775
VEN0005,2023-02-27,Preferred Service Vendor 005,Preferred,24,3383,23.91,0,1.0
VEN0005,2023-03-06,Preferred Service Vendor 005,Preferred,24,1217,30.82,1,0.659
VEN0005,2023-03-13,Preferred Service Vendor 005,Preferred,24,5941,30.98,1,0.651
VEN0005,2023-03-20,Preferred Service Vendor 005,Preferred,24,4032,16.24,0,1.0
VEN0005,2023-03-27,Preferred Service Vendor 005,Preferred,24,5404,36.49,1,0.3755
VEN0005,2023-04-03,Preferred Service Vendor 005,Preferred,24,4072,22.45,0,1.0
VEN0005,2023-04-10,Preferred Service Vendor 005,Preferred,24,2356,28.15,1,0.7925
VEN0005,2023-04-17,Preferred Service Vendor 005,Preferred,24,2534,34.37,1,0.4815
VEN0005,2023-04-24,Preferred Service Vendor 005,Preferred,24,4672,26.75,1,0.8625
VEN0005,2023-05-01,Preferred Service Vendor 005,Preferred,24,2877,26.31,1,0.8845
VEN0005,2023-05-08,Preferred Service Vendor 005,Preferred,24,3616,34.1,1,0.495
VEN0005,2023-05-15,Preferred Service Vendor 005,Preferred,24,4635,30.35,1,0.6825
VEN0005,2023-05-22,Preferred Service Vendor 005,Preferred,24,3608,15.09,0,1.0
VEN0005,2023-05-29,Preferred Service Vendor 005,Preferred,24,4055,20.53,0,1.0
VEN0005,2023-06-05,Preferred Service Vendor 005,Preferred,24,4420,34.92,1,0.454
VEN0005,2023-06-12,Preferred Service Vendor 005,Preferred,24,3913,22.46,0,1.0
VEN0005,2023-06-19,Preferred Service Vendor 005,Preferred,24,3641,25.32,1,0.934
VEN0005,2023-06-26,Preferred Service Vendor 005,Preferred,24,3865,21.22,0,1.0
VEN0005,2023-07-03,Preferred Service Vendor 005,Preferred,24,5304,17.48,0,1.0
VEN0005,2023-07-10,Preferred Service Vendor 005,Preferred,24,4495,33.25,1,0.5375
VEN0005,2023-07-17,Preferred Service Vendor 005,Preferred,24,4235,38.39,1,0.35
VEN0005,2023-07-24,Preferred Service Vendor 005,Preferred,24,6555,34.13,1,0.4935
VEN0005,2023-07-31,Preferred Service Vendor 005,Preferred,24,4167,34.39,1,0.4805
VEN0005,2023-08-07,Preferred Service Vendor 005,Preferred,24,3460,34.25,1,0.4875
VEN0005,2023-08-14,Preferred Service Vendor 005,Preferred,24,4931,32.44,1,0.578
VEN0005,2023-08-21,Preferred Service Vendor 005,Preferred,24,5028,31.14,1,0.643
VEN0005,2023-08-28,Preferred Service Vendor 005,Preferred,24,3747,26.66,1,0.867
VEN0005,2023-09-04,Preferred Service Vendor 005,Preferred,24,6630,28.59,1,0.7705
VEN0005,2023-09-11,Preferred Service Vendor 005,Preferred,24,4959,21.84,0,1.0
VEN0005,2023-09-18,Preferred Service Vendor 005,Preferred,24,4373,22.97,0,1.0
VEN0005,2023-09-25,Preferred Service Vendor 005,Preferred,24,6021,19.83,0,1.0
VEN0005,2023-10-02,Preferred Service Vendor 005,Preferred,24,4556,28.32,1,0.784
VEN0005,2023-10-09,Preferred Service Vendor 005,Preferred,24,5596,30.12,1,0.694
VEN0005,2023-10-16,Preferred Service Vendor 005,Preferred,24,4564,23.73,0,1.0
VEN0005,2023-10-23,Preferred Service Vendor 005,Preferred,24,3197,20.64,0,1.0
VEN0005,2023-10-30,Preferred Service Vendor 005,Preferred,24,4355,30.57,1,0.6715
VEN0005,2023-11-06,Preferred Service Vendor 005,Preferred,24,4807,20.7,0,1.0
VEN0005,2023-11-13,Preferred Service Vendor 005,Preferred,24,4505,28.48,1,0.776
VEN0005,2023-11-20,Preferred Service Vendor 005,Preferred,24,2033,26.35,1,0.8825
VEN0005,2023-11-27,Preferred Service Vendor 005,Preferred,24,4848,21.12,0,1.0
VEN0005,2023-12-04,Preferred Service Vendor 005,Preferred,24,2267,18.45,0,1.0
VEN0005,2023-12-11,Preferred Service Vendor 005,Preferred,24,2940,31.91,1,0.6045
VEN0005,2023-12-18,Preferred Service Vendor 005,Preferred,24,4668,37.23,1,0.35
VEN0005,2023-12-25,Preferred Service Vendor 005,Preferred,24,5573,32.02,1,0.599
VEN0005,2024-01-01,Preferred Service Vendor 005,Preferred,24,1919,26.26,1,0.887
VEN0005,2024-01-08,Preferred Service Vendor 005,Preferred,24,5424,36.25,1,0.3875
VEN0005,2024-01-15,Preferred Service Vendor 005,Preferred,24,3592,25.45,1,0.9275
VEN0005,2024-01-22,Preferred Service Vendor 005,Preferred,24,4411,31.5,1,0.625
VEN0005,2024-01-29,Preferred Service Vendor 005,Preferred,24,5296,20.45,0,1.0
VEN0005,2024-02-05,Preferred Service Vendor 005,Preferred,24,1929,30.61,1,0.6695
VEN0005,2024-02-12,Preferred Service Vendor 005,Preferred,24,3327,19.68,0,1.0
VEN0005,2024-02-19,Preferred Service Vendor 005,Preferred,24,4267,35.03,1,0.4485
VEN0005,2024-02-26,Preferred Service Vendor 005,Preferred,24,1622,24.17,1,0.9915
VEN0005,2024-03-04,Preferred Service Vendor 005,Preferred,24,3399,28.34,1,0.783
VEN0005,2024-03-11,Preferred Service Vendor 005,Preferred,24,4522,17.31,0,1.0
VEN0005,2024-03-18,Preferred Service Vendor 005,Preferred,24,4571,29.5,1,0.725
VEN0005,2024-03-25,Preferred Service Vendor 005,Preferred,24,4930,33.05,1,0.5475
VEN0005,2024-04-01,Preferred Service Vendor 005,Preferred,24,3902,33.57,1,0.5215
VEN0005,2024-04-08,Preferred Service Vendor 005,Preferred,24,5084,32.14,1,0.593
VEN0005,2024-04-15,Preferred Service Vendor 005,Preferred,24,5313,23.08,0,1.0
VEN0005,2024-04-22,Preferred Service Vendor 005,Preferred,24,4844,33.96,1,0.502
VEN0005,2024-04-29,Preferred Service Vendor 005,Preferred,24,4056,20.05,0,1.0
VEN0005,2024-05-06,Preferred Service Vendor 005,Preferred,24,3671,35.85,1,0.4075
VEN0005,2024-05-13,Preferred Service Vendor 005,Preferred,24,3752,16.37,0,1.0
VEN0005,2024-05-20,Preferred Service Vendor 005,Preferred,24,4933,18.46,0,1.0
VEN0005,2024-05-27,Preferred Service Vendor 005,Preferred,24,5561,30.71,1,0.6645
VEN0005,2024-06-03,Preferred Service Vendor 005,Preferred,24,4466,34.61,1,0.4695
VEN0005,2024-06-10,Preferred Service Vendor 005,Preferred,24,3073,24.08,1,0.996
VEN0005,2024-06-17,Preferred Service Vendor 005,Preferred,24,3582,37.19,1,0.35
VEN0005,2024-06-24,Preferred Service Vendor 005,Preferred,24,3186,28.18,1,0.791
VEN0005,2024-07-01,Preferred Service Vendor 005,Preferred,24,2994,21.85,0,1.0
VEN0005,2024-07-08,Preferred Service Vendor 005,Preferred,24,3202,18.87,0,1.0
VEN0005,2024-07-15,Preferred Service Vendor 005,Preferred,24,3553,27.1,1,0.845
VEN0005,2024-07-22,Preferred Service Vendor 005,Preferred,24,5994,19.75,0,1.0
VEN0005,2024-07-29,Preferred Service Vendor 005,Preferred,24,2343,23.23,0,1.0
VEN0005,2024-08-05,Preferred Service Vendor 005,Preferred,24,4261,25.14,1,0.943
VEN0005,2024-08-12,Preferred Service Vendor 005,Preferred,24,4102,35.96,1,0.402
VEN0005,2024-08-19,Preferred Service Vendor 005,Preferred,24,3862,35.26,1,0.437
VEN0005,2024-08-26,Preferred Service Vendor 005,Preferred,24,5288,35.94,1,0.403
VEN0005,2024-09-02,Preferred Service Vendor 005,Preferred,24,4332,19.08,0,1.0
VEN0005,2024-09-09,Preferred Service Vendor 005,Preferred,24,4043,26.58,1,0.871
VEN0005,2024-09-16,Preferred Service Vendor 005,Preferred,24,5435,37.4,1,0.35
VEN0005,2024-09-23,Preferred Service Vendor 005,Preferred,24,2262,34.87,1,0.4565
VEN0005,2024-09-30,Preferred Service Vendor 005,Preferred,24,4380,22.73,0,1.0
VEN0005,2024-10-07,Preferred Service Vendor 005,Preferred,24,3895,24.44,1,0.978
VEN0005,2024-10-14,Preferred Service Vendor 005,Preferred,24,3643,32.03,1,0.5985
VEN0005,2024-10-21,Preferred Service Vendor 005,Preferred,24,2961,25.44,1,0.928
VEN0005,2024-10-28,Preferred Service Vendor 005,Preferred,24,4546,22.0,0,1.0
VEN0005,2024-11-04,Preferred Service Vendor 005,Preferred,24,2853,23.83,0,1.0
VEN0005,2024-11-11,Preferred Service Vendor 005,Preferred,24,4059,33.92,1,0.504
VEN0005,2024-11-18,Preferred Service Vendor 005,Preferred,24,4482,22.33,0,1.0
VEN0005,2024-11-25,Preferred Service Vendor 005,Preferred,24,5216,34.38,1,0.481
VEN0005,2024-12-02,Preferred Service Vendor 005,Preferred,24,6042,15.06,0,1.0
VEN0005,2024-12-09,Preferred Service Vendor 005,Preferred,24,1174,16.32,0,1.0
VEN0005,2024-12-16,Preferred Service Vendor 005,Preferred,24,5086,28.21,1,0.7895
VEN0005,2024-12-23,Preferred Service Vendor 005,Preferred,24,4457,19.29,0,1.0
VEN0005,2024-12-30,Preferred Service Vendor 005,Preferred,24,3853,25.56,1,0.922
VEN0006,2023-01-02,Preferred Service Vendor 006,Strategic,8,4746,3.98,0,1.0
VEN0006,2023-01-09,Preferred Service Vendor 006,Strategic,8,2639,11.73,1,0.8135
VEN0006,2023-01-16,Preferred Service Vendor 006,Strategic,8,4964,11.92,1,0.804
VEN0006,2023-01-23,Preferred Service Vendor 006,Strategic,8,4544,10.97,1,0.8515
VEN0006,2023-01-30,Preferred Service Vendor 006,Strategic,8,3550,6.21,0,1.0
VEN0006,2023-02-06,Preferred Service Vendor 006,Strategic,8,4318,10.73,1,0.8635
VEN0006,2023-02-13,Preferred Service Vendor 006,Strategic,8,5626,11.39,1,0.8305
VEN0006,2023-02-20,Preferred Service Vendor 006,Strategic,8,6523,5.69,0,1.0
VEN0006,2023-02-27,Preferred Service Vendor 006,Strategic,8,4719,8.75,1,0.9625
VEN0006,2023-03-06,Preferred Service Vendor 006,Strategic,8,2029,5.46,0,1.0
VEN0006,2023-03-13,Preferred Service Vendor 006,Strategic,8,4762,6.66,0,1.0
VEN0006,2023-03-20,Preferred Service Vendor 006,Strategic,8,4117,4.31,0,1.0
VEN0006,2023-03-27,Preferred Service Vendor 006,Strategic,8,2062,9.33,1,0.9335
VEN0006,2023-04-03,Preferred Service Vendor 006,Strategic,8,2063,7.58,0,1.0
VEN0006,2023-04-10,Preferred Service Vendor 006,Strategic,8,4267,8.32,1,0.984
VEN0006,2023-04-17,Preferred Service Vendor 006,Strategic,8,5820,10.51,1,0.8745
VEN0006,2023-04-24,Preferred Service Vendor 006,Strategic,8,3280,7.55,0,1.0
VEN0006,2023-05-01,Preferred Service Vendor 006,Strategic,8,4926,6.51,0,1.0
VEN0006,2023-05-08,Preferred Service Vendor 006,Strategic,8,6780,9.64,1,0.918
VEN0006,2023-05-15,Preferred Service Vendor 006,Strategic,8,5034,7.15,0,1.0
VEN0006,2023-05-22,Preferred Service Vendor 006,Strategic,8,5420,11.69,1,0.8155
VEN0006,2023-05-29,Preferred Service Vendor 006,Strategic,8,3580,10.25,1,0.8875
VEN0006,2023-06-05,Preferred Service Vendor 006,Strategic,8,4331,10.04,1,0.898
VEN0006,2023-06-12,Preferred Service Vendor 006,Strategic,8,4157,10.87,1,0.8565
VEN0006,2023-06-19,Preferred Service Vendor 006,Strategic,8,4855,6.49,0,1.0
VEN0006,2023-06-26,Preferred Service Vendor 006,Strategic,8,3706,11.55,1,0.8225
VEN0006,2023-07-03,Preferred Service Vendor 006,Strategic,8,4086,12.37,1,0.7815
VEN0006,2023-07-10,Preferred Service Vendor 006,Strategic,8,4104,8.62,1,0.969
VEN0006,2023-07-17,Preferred Service Vendor 006,Strategic,8,3323,11.99,1,0.8005
VEN0006,2023-07-24,Preferred Service Vendor 006,Strategic,8,5083,7.65,0,1.0
VEN0006,2023-07-31,Preferred Service Vendor 006,Strategic,8,2840,7.76,0,1.0
VEN0006,2023-08-07,Preferred Service Vendor 006,Strategic,8,4990,7.92,0,1.0
VEN0006,2023-08-14,Preferred Service Vendor 006,Strategic,8,4918,11.85,1,0.8075
VEN0006,2023-08-21,Preferred Service Vendor 006,Strategic,8,5721,10.41,1,0.8795
VEN0006,2023-08-28,Preferred Service Vendor 006,Strategic,8,6034,11.64,1,0.818
VEN0006,2023-09-04,Preferred Service Vendor 006,Strategic,8,6057,10.8,1,0.86
VEN0006,2023-09-11,Preferred Service Vendor 006,Strategic,8,3145,10.2,1,0.89
VEN0006,2023-09-18,Preferred Service Vendor 006,Strategic,8,3565,8.56,1,0.972
VEN0006,2023-09-25,Preferred Service Vendor 006,Strategic,8,4018,8.64,1,0.968
VEN0006,2023-10-02,Preferred Service Vendor 006,Strategic,8,2968,7.69,0,1.0
VEN0006,2023-10-09,Preferred Service Vendor 006,Strategic,8,3102,9.18,1,0.941
VEN0006,2023-10-16,Preferred Service Vendor 006,Strategic,8,2809,6.02,0,1.0
VEN0006,2023-10-23,Preferred Service Vendor 006,Strategic,8,6204,8.54,1,0.973
VEN0006,2023-10-30,Preferred Service Vendor 006,Strategic,8,2928,8.72,1,0.964
VEN0006,2023-11-06,Preferred Service Vendor 006,Strategic,8,2427,10.98,1,0.851
VEN0006,2023-11-13,Preferred Service Vendor 006,Strategic,8,5457,6.48,0,1.0
VEN0006,2023-11-20,Preferred Service Vendor 006,Strategic,8,5695,11.09,1,0.8455
